Genes	Count	nr_ssu	slen	Gene_normalized	sample_id	Phenotype
cmx_1_U85507_1	2	23629	391	0.00015586205299114976	SRR18313616_unique_run_id	Amphenicol
dfrA14_5_DQ388123_1	2	23629	160	0.0003808878919971222	SRR18313616_unique_run_id	Folate pathway antagonist
catB7_1_AF036933_1	2	23629	212	0.00028746255999782805	SRR18313616_unique_run_id	Amphenicol
blaFOX-8_1_HM565917_1	2	78654	382	4.792678704011752e-05	SRR14061760_unique_run_id	Beta-lactam
sul4_1_MG649393_1	2	1800	287	0.0027874564459930314	SRR29811075_unique_run_id	Folate pathway antagonist
aph(6)-Id_1_M28829_1	2	1800	278	0.0028776978417266188	SRR29811075_unique_run_id	Aminoglycoside
sul2_7_HM486907_1	2	3548	283	0.0014341429601507443	SRR29811074_unique_run_id	Folate pathway antagonist
catB3_2_U13880_1	2	36205	210	0.00018939767593268494	SRR15530465_unique_run_id	Amphenicol
sul1_11_DQ914960_1	2	4652	293	0.0010564651263796408	SRR29811087_unique_run_id	Folate pathway antagonist
tet(39)_1_KT346360_1	2	4652	373	0.0008298774317137661	SRR29811087_unique_run_id	Tetracycline
blaOXA-539_1_KY094077_1	2	4652	276	0.0011215372537291114	SRR29811087_unique_run_id	Beta-lactam
tetB(P)_1_NC_010937_1	2	4652	652	0.000474761168756495	SRR29811087_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	2	4652	1044	0.0002964983544341329	SRR29811087_unique_run_id	Tetracycline
ere(D)_1_KP265721_1	2	3152	408	0.0011197372349955209	SRR29811073_unique_run_id	Macrolide
mph(E)_1_DQ839391_1	2	3152	294	0.0015539210608101106	SRR29811073_unique_run_id	Macrolide
sul1_11_DQ914960_1	2	3152	293	0.001559224545659292	SRR29811073_unique_run_id	Folate pathway antagonist
catB3_2_U13880_1	2	14760	210	0.00046457607433217195	SRR15530466_unique_run_id	Amphenicol
aadA7_2_AB114632_1	2	33175	265	0.0001637969032147986	SRR17656812_unique_run_id	Aminoglycoside
blaFOX-1_1_X77455_1	2	78654	382	4.792678704011752e-05	SRR14061760_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	2	5507	1050	0.00024903369737217564	ERR3987232_unique_run_id	Multiple
blaSPG-1_1_KP109680_1	2	1119	285	0.0045153097220262456	SRR29811089_unique_run_id	Beta-lactam
sul1_5_EU780013_1	2	1119	288	0.004468275245755138	SRR29811089_unique_run_id	Folate pathway antagonist
tet(C)_1_NC_003123_1	2	1392	396	0.002612330198537095	SRR29811088_unique_run_id	Tetracycline
aph(3'')-Ib_1_M28829_1	2	1119	267	0.0048197126246347565	SRR29811089_unique_run_id	Aminoglycoside
blaOXA-296_1_APOH01000009_1	2	1392	284	0.003642544924720738	SRR29811088_unique_run_id	Beta-lactam
blaOXA-392_1_AB901044_1	2	1392	276	0.0037481259370314842	SRR29811088_unique_run_id	Beta-lactam
tet(E)_1_Y19116_1	2	4652	405	0.000764306869207987	SRR29811087_unique_run_id	Tetracycline
mupB_1_JQ231224_1	2	3608	1033	0.0003863630997482201	ERR3987274_unique_run_id	Pseudomonic acid
sul4_1_MG649393_1	2	3608	287	0.0013906379165153704	ERR3987274_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	2	11237	424	0.00030223604299139804	SRR29811086_unique_run_id	Tetracycline
tet(32)_1_EU722333_1	2	23629	639	9.53709901714234e-05	SRR18313616_unique_run_id	Tetracycline
aadA10_1_U37105_1	2	14141	277	0.0003676229373225868	SRR18313640_unique_run_id	Aminoglycoside
mupB_1_JQ231224_1	2	7556	1033	0.00018448889146262284	ERR3987233_unique_run_id	Pseudomonic acid
blaZ_80_KU607855_1	2	5507	295	0.0008863911262399473	ERR3987232_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	2	7556	1050	0.0001815019284579899	ERR3987233_unique_run_id	Multiple
aadA13_2_NC010643_1	2	33175	265	0.0001637969032147986	SRR17656812_unique_run_id	Aminoglycoside
aadA24_1_AM711129_1	2	33175	259	0.0001675914260691955	SRR17656812_unique_run_id	Aminoglycoside
tet(30)_1_AF090987_1	2	78654	394	4.6467087942448965e-05	SRR14061760_unique_run_id	Tetracycline
tet(32)_1_EU722333_1	2	78654	639	2.865106830880265e-05	SRR14061760_unique_run_id	Tetracycline
floR_1_AF071555_1	2	3548	404	0.001004610043867972	SRR29811074_unique_run_id	Amphenicol
mph(F)_1_AM260957_1	2	3548	299	0.0013573995241560556	SRR29811074_unique_run_id	Macrolide
aadA2_1_NC_010870_1	2	3548	272	0.0014921413886862522	SRR29811074_unique_run_id	Aminoglycoside
aadA11_2_AJ567827_1	2	3548	263	0.0015432032613028922	SRR29811074_unique_run_id	Aminoglycoside
tetB(P)_1_NC_010937_1	2	1666	652	0.0013256836476922057	SRR29811071_unique_run_id	Tetracycline
qepA_1_FJ167861_1	2	18364	511	0.0001534526200116709	SRR15530467_unique_run_id	Quinolone
sul4_1_MG649393_1	2	18364	287	0.0002732205185573653	SRR15530467_unique_run_id	Folate pathway antagonist
tet(32)_1_EU722333_1	2	18364	639	0.0001227140670202877	SRR15530467_unique_run_id	Tetracycline
tet(O/32/O)_1_JQ740052_1	2	54405	639	4.142121361567068e-05	SRR17656811_unique_run_id	Tetracycline
tet(49)_1_KR857683_1	2	54405	387	6.839316666773531e-05	SRR17656811_unique_run_id	Tetracycline
tet(43)_1_GQ244501_1	2	54405	486	5.446122530949294e-05	SRR17656811_unique_run_id	Tetracycline
qnrS1_1_AB187515_1	2	54405	218	0.00012141355734134663	SRR17656811_unique_run_id	Quinolone
qepA_1_FJ167861_1	2	1577	511	0.0017869397044352091	SRR29811092_unique_run_id	Quinolone
sul1_5_EU780013_1	2	1577	288	0.003170577045022194	SRR29811092_unique_run_id	Folate pathway antagonist
blaAER-1_1_U14748_1	2	1577	304	0.0030037045689683944	SRR29811092_unique_run_id	Beta-lactam
blaOXA-296_1_APOH01000009_1	2	1577	284	0.0032152330597408165	SRR29811092_unique_run_id	Beta-lactam
EstDL136_1_JN242251_1	2	3152	310	0.001473718683477976	SRR29811073_unique_run_id	Amphenicol
aph(3'')-Ib_1_M28829_1	2	3152	267	0.0017110591456111332	SRR29811073_unique_run_id	Aminoglycoside
blaOXA-5_1_AF347074_1	2	1828	267	0.0029503601898065055	SRR29811072_unique_run_id	Beta-lactam
ere(D)_1_KP265721_1	2	1828	408	0.0019307504183292575	SRR29811072_unique_run_id	Macrolide
tet(47)_1_KR857681_1	2	13702	415	0.0002532389080478974	SRR18313639_unique_run_id	Tetracycline
tet(49)_1_KR857683_1	2	13702	387	0.00027156110294541963	SRR18313639_unique_run_id	Tetracycline
tet(E)_3_CP000645_1	2	13702	405	0.00025949172059228987	SRR18313639_unique_run_id	Tetracycline
aph(3')-Ia_2_EU287476_1	2	28525	271	0.0001862805656978568	SRR18313617_unique_run_id	Aminoglycoside
blaAER-1_1_U14748_1	2	28525	304	0.00016605932007933945	SRR18313617_unique_run_id	Beta-lactam
ant(2'')-Ia_2_JF826500_1	2	28525	177	0.0002852092277068881	SRR18313617_unique_run_id	Aminoglycoside
blaOXA-5_1_AF347074_1	2	2727	267	0.001977725862473888	SRR29811093_unique_run_id	Beta-lactam
ant(3'')-Ia_1_X02340_1	2	2727	323	0.0016348384064412635	SRR29811093_unique_run_id	Aminoglycoside
mef(A)_2_U83667_1	2	54405	405	6.535347037139152e-05	SRR17656811_unique_run_id	Macrolide
lnu(P)_1_FJ589781_1	2	54405	166	0.00015944671988200944	SRR17656811_unique_run_id	Lincosamide
lnu(F)_3_AJ561197_1	2	54405	273	9.695295055096544e-05	SRR17656811_unique_run_id	Lincosamide
sul2_7_HM486907_1	2	36205	283	0.0001405424450383881	SRR15530465_unique_run_id	Folate pathway antagonist
tet(34)_1_AB061440_1	2	36205	154	0.0002582695580900249	SRR15530465_unique_run_id	Tetracycline
mcr-1.11_1_KY853650_1	2	36205	542	7.338286336875245e-05	SRR15530465_unique_run_id	Polymyxin
mupB_1_JQ231224_1	2	36205	1033	3.850291572687689e-05	SRR15530465_unique_run_id	Pseudomonic acid
blaOXA-5_1_AF347074_1	2	3152	267	0.0017110591456111332	SRR29811073_unique_run_id	Beta-lactam
blaOXA-53_1_AY289608_1	2	5166	275	0.0010136205258156478	SRR29811094_unique_run_id	Beta-lactam
blaSGM-5_1_NG049987_1	2	5166	326	0.0008550479895684146	SRR29811094_unique_run_id	Beta-lactam
dfrB7_1_DQ993182_1	2	5166	78	0.003573662110247476	SRR29811094_unique_run_id	Folate pathway antagonist
tmexD1_1_MK347425_1	2	14760	1044	9.344921035417251e-05	SRR15530466_unique_run_id	Tetracycline
tet(A)_6_AF534183_1	2	1666	424	0.0020385512695644294	SRR29811071_unique_run_id	Tetracycline
blaOXA-392_1_AB901044_1	2	1666	276	0.003131687457591732	SRR29811071_unique_run_id	Beta-lactam
blaSPG-1_1_KP109680_1	2	1666	285	0.0030327920641940983	SRR29811071_unique_run_id	Beta-lactam
mph(F)_1_AM260957_1	2	2391	299	0.0020142423721061	SRR29811070_unique_run_id	Macrolide
tmexD1_1_MK347425_1	2	7556	1044	0.00018254504298935762	ERR3987233_unique_run_id	Tetracycline
aac(6')-Ia_2_M86913_1	2	28525	185	0.0002728758556979416	SRR18313617_unique_run_id	Aminoglycoside
tet(X5)_1_CP040912_1	2	23629	388	0.00015706717195757615	SRR18313616_unique_run_id	Tetracycline
catB8_1_AF227506_1	2	28525	210	0.00024039063478151999	SRR18313617_unique_run_id	Amphenicol
dfrA15_4_AJ867237_1	2	28525	157	0.0003215416134020331	SRR18313617_unique_run_id	Folate pathway antagonist
blaOXA-53_1_AY289608_1	2	28525	275	0.00018357103019679707	SRR18313617_unique_run_id	Beta-lactam
blaOXA-5_1_AF347074_1	2	28525	267	0.00018907128578321794	SRR18313617_unique_run_id	Beta-lactam
tet(36)_1_AJ514254_1	2	20909	640	0.00010760916351810226	ERR3986938_unique_run_id	Tetracycline
blaOXA-118_1_AF371964_1	2	1687	266	0.003208970856304959	SRR29811091_unique_run_id	Beta-lactam
sul2_7_HM486907_1	2	4231	283	0.0012026327635582229	SRR29811090_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	2	4231	424	0.0008027006417145685	SRR29811090_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	2	4231	396	0.0008594572527448916	SRR29811090_unique_run_id	Tetracycline
tet(E)_3_CP000645_1	2	4231	405	0.000840358202683894	SRR29811090_unique_run_id	Tetracycline
dfrB6_1_DQ274503_1	2	4231	78	0.00436339836008945	SRR29811090_unique_run_id	Folate pathway antagonist
dfrB7_1_DQ993182_1	2	4231	78	0.00436339836008945	SRR29811090_unique_run_id	Folate pathway antagonist
blaOXA-368_1_KT736121_1	2	4231	266	0.0012794927522066805	SRR29811090_unique_run_id	Beta-lactam
sul1_11_DQ914960_1	2	4395	293	0.0011182424955445025	SRR29811095_unique_run_id	Folate pathway antagonist
aadA2_1_NC_010870_1	2	4395	272	0.0012045773940975706	SRR29811095_unique_run_id	Aminoglycoside
blaOXA-53_1_AY289608_1	2	4395	275	0.0011914365497983244	SRR29811095_unique_run_id	Beta-lactam
blaOXA-5_1_AF347074_1	2	4395	267	0.0012271350232005214	SRR29811095_unique_run_id	Beta-lactam
tet(C)_1_NC_003123_1	2	5166	396	0.0007039031429275333	SRR29811094_unique_run_id	Tetracycline
mph(G)_1_AB571865_1	2	5166	294	0.0009481144374125957	SRR29811094_unique_run_id	Macrolide
sul1_11_DQ914960_1	2	5166	293	0.0009513503228645158	SRR29811094_unique_run_id	Folate pathway antagonist
msr(E)_1_FR751518_1	2	16798	491	0.00017459163138662854	ERR3987103_unique_run_id	Multiple
erm(36)_1_AF462611_1	2	54405	281	9.419272420076001e-05	SRR17656811_unique_run_id	Multiple
erm(42)_2_AB601890_1	2	54405	303	8.735364851621638e-05	SRR17656811_unique_run_id	Multiple
dfrB2_1_J01773_1	2	54405	78	0.000339335326928379	SRR17656811_unique_run_id	Folate pathway antagonist
cphA5_1_AY227051_1	2	54405	254	0.00010420533661580143	SRR17656811_unique_run_id	Beta-lactam
dfrA1_1_FJ591049_1	2	54405	157	0.00016858697770964054	SRR17656811_unique_run_id	Folate pathway antagonist
mcr-4.1_1_MF543359_1	2	18364	541	0.0001449432325803398	SRR15530467_unique_run_id	Polymyxin
catB1_1_M58472_1	2	18364	209	0.0003751879848132241	SRR15530467_unique_run_id	Amphenicol
catB7_1_AF036933_1	2	18364	212	0.0003698787208771879	SRR15530467_unique_run_id	Amphenicol
dfrB7_1_DQ993182_1	2	16129	78	0.0011446176738507323	ERR3987193_unique_run_id	Folate pathway antagonist
blaCEPH-A3_1_AY112998_1	2	16129	254	0.00035149676598565796	ERR3987193_unique_run_id	Beta-lactam
aac(6')-30-aac(6')-Ib'_1_AJ584652_1	2	16129	328	0.0002721956663425522	ERR3987193_unique_run_id	Aminoglycoside
tet(49)_1_KR857683_1	2	28525	387	0.0001304445305016	SRR18313617_unique_run_id	Tetracycline
aph(6)-Id_1_M28829_1	2	20909	278	0.0002477333260848397	ERR3986938_unique_run_id	Aminoglycoside
tet(A)_6_AF534183_1	2	2657	424	0.0012782184475326832	SRR29811068_unique_run_id	Tetracycline
vanM_1_FJ349556_1	2	2618	226	0.002433797332287702	SRR29811067_unique_run_id	Glycopeptide
OqxA_1_EU370913_1	2	2657	391	0.0013860987768640864	SRR29811068_unique_run_id	Multiple
tet(39)_1_KT346360_1	2	2727	373	0.0014156911669719252	SRR29811093_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	2	2727	396	0.0013334666800013336	SRR29811093_unique_run_id	Tetracycline
ARR-3_4_FM207631_1	2	5166	180	0.001548586914440573	SRR29811094_unique_run_id	Rifamycin
mef(C)_1_AB571865_1	2	2727	407	0.0012974270400012973	SRR29811093_unique_run_id	Macrolide
mph(E)_1_DQ839391_1	2	2727	294	0.0017960979771446531	SRR29811093_unique_run_id	Macrolide
sul1_11_DQ914960_1	2	2727	293	0.0018022280043704028	SRR29811093_unique_run_id	Folate pathway antagonist
mph(E)_1_DQ839391_1	2	16129	294	0.00030367407673590857	ERR3987193_unique_run_id	Macrolide
mupB_1_JQ231224_1	2	16129	1033	8.642805281738348e-05	ERR3987193_unique_run_id	Pseudomonic acid
tet(35)_1_AF353562_1	2	18364	369	0.00021250484776683966	SRR15530467_unique_run_id	Tetracycline
ARR-6_1_FM955585_1	2	2391	150	0.004015056461731494	SRR29811070_unique_run_id	Rifamycin
tet(35)_1_AF353562_1	2	11136	369	0.0003504345388281469	ERR3986765_unique_run_id	Tetracycline
mupB_1_JQ231224_1	2	7418	1033	0.00018792101157880534	ERR1995204_unique_run_id	Pseudomonic acid
OqxB_1_EU370913_1	2	8325	1050	0.00016473616473616475	ERR1995206_unique_run_id	Multiple
sul4_1_MG649393_1	2	3384	287	0.0014826895989324634	SRR29811096_unique_run_id	Folate pathway antagonist
tmexD1_1_MK347425_1	2	3384	1044	0.0004075976196299013	SRR29811096_unique_run_id	Tetracycline
dfrB3_2_FM877478_1	2	3384	78	0.005455537370430987	SRR29811096_unique_run_id	Folate pathway antagonist
blaIMP-11_1_AB074436_1	2	54405	245	0.00010803328775679008	SRR17656811_unique_run_id	Beta-lactam
blaIND-5_1_AY504627_1	2	54405	239	0.00011074542050382243	SRR17656811_unique_run_id	Beta-lactam
aadA10_1_U37105_1	2	20705	277	0.00025107732222548663	SRR18313642_unique_run_id	Aminoglycoside
qepA_1_FJ167861_1	2	14878	511	0.00018940744145008232	SRR15530468_unique_run_id	Quinolone
tet(35)_1_AF353562_1	2	14878	369	0.00026229594195390806	SRR15530468_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	2	14878	396	0.000244412127729778	SRR15530468_unique_run_id	Tetracycline
catB7_1_AF036933_1	2	14878	212	0.000456543408400906	SRR15530468_unique_run_id	Amphenicol
mcr-4.1_1_MF543359_1	2	14878	541	0.0001789042561571018	SRR15530468_unique_run_id	Polymyxin
mupB_1_JQ231224_1	2	11136	1033	0.00012517942384083854	ERR3986765_unique_run_id	Pseudomonic acid
mph(G)_1_AB571865_1	2	2396	294	0.002044223365473067	SRR29811066_unique_run_id	Macrolide
sul2_7_HM486907_1	2	2396	283	0.0021236808107741407	SRR29811066_unique_run_id	Folate pathway antagonist
sul4_1_MG649393_1	2	32740	287	0.000153250507110185	SRR15530470_unique_run_id	Folate pathway antagonist
tet(35)_1_AF353562_1	2	32740	369	0.00011919483886347721	SRR15530470_unique_run_id	Tetracycline
blaOXA-361_1_KF460531_1	2	54405	276	9.58991141319332e-05	SRR17656811_unique_run_id	Beta-lactam
blaOXA-270_1_APQM01000006_1	2	54405	273	9.695295055096544e-05	SRR17656811_unique_run_id	Beta-lactam
blaOXA-278_1_KC771279_1	2	54405	276	9.58991141319332e-05	SRR17656811_unique_run_id	Beta-lactam
tet(35)_1_AF353562_1	2	16798	369	0.0002323156937962998	ERR3987103_unique_run_id	Tetracycline
dfrB1_1_U36276_1	2	16798	78	0.0010990319360363412	ERR3987103_unique_run_id	Folate pathway antagonist
aac(3)-Ib-aac(6')-Ib_1_AF355189_1	2	29851	334	0.0001444299100703153	SRR18313618_unique_run_id	Aminoglycoside
ARR-3_4_FM207631_1	2	29851	180	0.0002679977220193628	SRR18313618_unique_run_id	Rifamycin
tet(M)_10_EU182585_1	2	28525	639	7.900161706434928e-05	SRR18313617_unique_run_id	Tetracycline
tet(Q)_3_U73497_1	2	28525	654	7.718965337021283e-05	SRR18313617_unique_run_id	Tetracycline
floR_1_AF071555_1	2	3509	404	0.0010157755587470974	SRR29811097_unique_run_id	Amphenicol
mph(F)_1_AM260957_1	2	3509	299	0.0013724860392435696	SRR29811097_unique_run_id	Macrolide
tet(T)_1_L42544_1	2	14878	651	0.00014867465834253775	SRR15530468_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	2	2618	1044	0.0005268565106293301	SRR29811067_unique_run_id	Tetracycline
sul4_1_MG649393_1	2	2396	287	0.0020940824719480203	SRR29811066_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	2	2396	424	0.001417456767568589	SRR29811066_unique_run_id	Tetracycline
floR_1_AF071555_1	2	2534	404	0.0014066126423218487	SRR29811099_unique_run_id	Amphenicol
msr(E)_1_FR751518_1	2	2534	491	0.0011573757790183845	SRR29811099_unique_run_id	Multiple
sul1_11_DQ914960_1	2	2534	293	0.0019394931996519688	SRR29811099_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	2	2534	283	0.002008026528261579	SRR29811099_unique_run_id	Folate pathway antagonist
aph(2'')-Ia_2_AP009486_1	2	54405	491	5.3906630347074466e-05	SRR17656811_unique_run_id	Aminoglycoside
blaOXA-437_1_KP410856_1	2	54405	275	9.624783818332205e-05	SRR17656811_unique_run_id	Beta-lactam
blaOXA-46_1_AF317511_1	2	54405	266	9.950434398651716e-05	SRR17656811_unique_run_id	Beta-lactam
blaOXA-347_1_ACWG01000053_1	2	54405	274	9.659910766574294e-05	SRR17656811_unique_run_id	Beta-lactam
optrA_1_KP399637_1	2	17531	655	0.0001254048988901231	SRR15530469_unique_run_id	Multiple
otr(A)_1_X53401_1	2	17531	663	0.00012389171760638105	SRR15530469_unique_run_id	Tetracycline
sul4_1_MG649393_1	2	17531	287	0.000286202818024497	SRR15530469_unique_run_id	Folate pathway antagonist
catB10_1_AJ878850_1	2	17531	210	0.0003911438513001459	SRR15530469_unique_run_id	Amphenicol
dfrA15_4_AJ867237_1	2	29851	157	0.00030725853479926946	SRR18313618_unique_run_id	Folate pathway antagonist
blaOXA-46_1_AF317511_1	2	29851	266	0.00018135184196798985	SRR18313618_unique_run_id	Beta-lactam
blaGOB-16_1_GU188443_1	2	29851	290	0.0001663434136671907	SRR18313618_unique_run_id	Beta-lactam
blaOXA-198_1_HQ634775_1	2	29851	262	0.0001841205723797149	SRR18313618_unique_run_id	Beta-lactam
aph(3')-Ib_2_AJ744860_1	2	29851	271	0.00017800586702393102	SRR18313618_unique_run_id	Aminoglycoside
mef(C)_1_AB571865_1	2	26239	407	0.00013484063943304008	ERR10466844_unique_run_id	Macrolide
blaCMH-3_1_KX192165_1	2	54405	381	6.947022441053429e-05	SRR17656811_unique_run_id	Beta-lactam
blaADC-25_1_EF016355_1	2	54405	383	6.910745561465683e-05	SRR17656811_unique_run_id	Beta-lactam
sul1_11_DQ914960_1	2	3384	293	0.0014523273545857236	SRR29811096_unique_run_id	Folate pathway antagonist
aph(3'')-Ib_1_M28829_1	2	3384	267	0.001593752490238266	SRR29811096_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	2	3384	278	0.001530690341343946	SRR29811096_unique_run_id	Aminoglycoside
blaOXA-118_1_AF371964_1	2	3384	266	0.0015997440409534474	SRR29811096_unique_run_id	Beta-lactam
aadA4_1_Z50802_1	2	3384	262	0.0016241676140977747	SRR29811096_unique_run_id	Aminoglycoside
mcr-4.1_1_MF543359_1	2	20909	541	0.00012730104371827254	ERR3986938_unique_run_id	Polymyxin
mph(E)_1_DQ839391_1	2	20909	294	0.0002342512403115151	ERR3986938_unique_run_id	Macrolide
cml_1_M22614_1	2	29851	302	0.00015973374160094473	SRR18313618_unique_run_id	Amphenicol
blaSPM-1_1_AY341249_1	2	20705	276	0.0002519870226683326	SRR18313642_unique_run_id	Beta-lactam
aac(6')-IIc_1_NC_012555_1	2	54405	193	0.00013714070207468168	SRR17656811_unique_run_id	Aminoglycoside
tet(V)_1_AF030344_1	2	59516	419	5.774504631714125e-05	SRR17656810_unique_run_id	Tetracycline
sul4_1_MG649393_1	2	18813	287	0.00026669970779713266	SRR15530472_unique_run_id	Folate pathway antagonist
tetB(P)_1_NC_010937_1	2	18813	652	0.00011739695726652925	SRR15530472_unique_run_id	Tetracycline
qepA_1_FJ167861_1	2	18813	511	0.0001497902468449649	SRR15530472_unique_run_id	Quinolone
sul1_11_DQ914960_1	2	18813	293	0.00026123828033371014	SRR15530472_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	2	18813	404	0.00018946241618261652	SRR15530472_unique_run_id	Amphenicol
aadA11_2_AJ567827_1	2	2396	263	0.0022851774503767366	SRR29811066_unique_run_id	Aminoglycoside
ant(3'')-Ia_1_X02340_1	2	2396	323	0.0018606862831240924	SRR29811066_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	2	2396	278	0.002161876508809647	SRR29811066_unique_run_id	Aminoglycoside
tet(G)_3_S52437_1	2	2817	393	0.001300717833654448	SRR29811065_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	2	2817	1044	0.0004896380350825651	SRR29811065_unique_run_id	Tetracycline
EstDL136_1_JN242251_1	2	2396	310	0.0019387150627389734	SRR29811066_unique_run_id	Amphenicol
floR_1_AF071555_1	2	2817	404	0.0012653022490747476	SRR29811065_unique_run_id	Amphenicol
mef(C)_1_AB571865_1	2	2817	407	0.0012559756968702656	SRR29811065_unique_run_id	Macrolide
mcr-7.1_1_MG267386_1	2	13702	539	0.00019497986426693394	SRR18313639_unique_run_id	Polymyxin
blaVEB-1_1_HM370393_1	2	13702	299	0.0003514854409360448	SRR18313639_unique_run_id	Beta-lactam
dfrA1_1_FJ591049_1	2	13702	157	0.0006693894703176904	SRR18313639_unique_run_id	Folate pathway antagonist
ere(D)_1_KP265721_1	2	13702	408	0.0002575836932349936	SRR18313639_unique_run_id	Macrolide
dfrA26_1_AM403715_1	2	32740	183	0.0002403436914788147	SRR15530470_unique_run_id	Folate pathway antagonist
mcr-5.1_1_KY807921_1	2	32740	547	8.04074872771903e-05	SRR15530470_unique_run_id	Polymyxin
blaSGM-1_1_AAQG01000013_1	2	32740	321	0.00013701836617016538	SRR15530470_unique_run_id	Beta-lactam
VanHOX_1_KF478993_1	2	32740	350	0.0001256654158303517	SRR15530470_unique_run_id	Glycopeptide
aph(3'')-Ib_1_M28829_1	2	2534	267	0.0021283577059851193	SRR29811099_unique_run_id	Aminoglycoside
blaOXA-539_1_KY094077_1	2	2534	276	0.0020589547373116913	SRR29811099_unique_run_id	Beta-lactam
mef(A)_1_AJ971089_1	2	3969	405	0.0008958315836622714	SRR29811098_unique_run_id	Macrolide
mph(E)_1_DQ839391_1	2	3969	294	0.001234053712187823	SRR29811098_unique_run_id	Macrolide
blaCTX-M-4_1_Y14156_1	2	3969	291	0.0012467759154062542	SRR29811098_unique_run_id	Beta-lactam
